price,total_square,rooms,floor
15000000,37.9,1,13
8300000,31.1,1,1
7500000,24.0,1,3
200000000,172.2,5,3
55000000,78.0,3,5
29000000,54.0,2,5
7600000,35.4,1,13
8412888,23.0,1,8
8425515,28.0,1,12
13000000,60.6,3,7
15500000,61.2,2,11
15300000,47.0,1,4
17800000,56.1,2,7
12566400,49.0,2,18
5079624,33.07,2,2
13000000,38.3,1,17
17990000,41.7,1,15
49000000,115.6,3,11
18950000,98.4,4,2
14800000,71.0,2,8
25000000,47.0,2,6
17300000,49.0,2,5
5800000,31.5,1,14
20120310,76.3,3,2
28000000,62.5,2,3
65000000,133.4,3,17
12000000,58.0,2,2
14300000,43.0,2,4
17448608,41.0,1,16
21777360,44.0,1,12
12900000,36.0,1,2
17500000,85.7,3,1
34201797,53.4,1,13
8500000,37.6,1,2
13150000,77.2,2,22
253911850,311.4,6,8
6300000,34.0,1,5
14500000,111.2,3,7
35661780,82.17,2,32
40000000,111.7,4,9
9782475,24.61,1,14
7609668,35.4,1,8
24952852,76.0,3,18
14900000,51.0,2,7
12850800,50.0,2,8
11999000,43.8,1,13
30600000,105.8,3,3
28900000,65.0,3,5
13000000,44.4,2,6
8299000,43.0,2,5
3200000,19.7,1,1
6600000,37.0,1,7
14800000,69.0,2,10
66000000,100.0,4,6
9000000,45.0,1,11
12800000,42.3,2,7
35900000,69.0,2,7
23000000,73.0,4,5
20900000,92.3,3,15
58500000,83.0,1,8
19803289,62.8,2,9
10654000,40.0,1,6
14200000,62.5,2,14
10030627,38.0,1,31
133033120,184.0,4,3
6100000,42.1,2,5
45416670,115.3,4,37
14900000,80.0,3,6
13900000,31.2,1,5
13700000,62.5,2,16
6250000,34.0,1,5
17800000,38.0,1,14
11390850,45.4,2,19
17000000,60.0,3,3
7500000,32.0,1,4
14500000,58.0,3,3
24984508,41.0,1,2
26851720,46.78,2,42
49800060,101.0,3,3
14900000,59.0,2,7
20600000,38.0,1,14
9938691,36.0,1,17
72142608,65.0,2,7
8388145,30.9,1,8
105000000,188.8,6,3
23500000,88.0,3,11
6990000,41.0,1,9
8100000,46.8,1,5
35600560,68.0,2,16
76590000,83.0,2,44
14900000,57.0,3,6
24982380,42.3,1,12
20000000,73.5,3,11
12000000,36.5,1,14
27000000,70.0,2,14
10849000,42.0,1,3
8343090,32.3,1,15
26500000,61.0,3,7
84657440,110.0,4,7
13411094,30.11,1,19
16400000,56.6,2,8
46502790,96.11,3,31
18254889,69.2,3,14
35000000,115.0,3,23
12100000,62.1,2,14
55660705,153.7,4,10
16500000,65.4,2,9
11000000,63.6,2,3
95000000,140.0,4,7
12250000,62.0,3,12
7200000,38.3,1,2
11335000,33.7,1,11
13500000,50.0,2,2
24600000,72.0,3,12
11999999,40.0,1,10
5500000,43.5,2,4
17330140,50.4,2,27
14082438,62.0,3,8
13200000,38.0,1,10
65336924,132.0,4,3
27500000,120.0,3,23
11750000,36.0,1,5
8700000,37.6,1,3
14700000,36.2,1,9
18131520,56.0,2,25
38500000,69.0,3,3
100000000,132.6,4,7
14700000,60.2,3,7
7149000,34.2,1,4
13500000,45.3,2,6
18400000,60.2,2,13
12200000,63.9,2,10
5603528,33.45,1,6
9500000,60.0,2,1
21358968,40.0,2,37
10500000,38.2,1,11
9490000,32.0,1,1
8000000,38.0,1,15
32900000,61.7,2,19
16804267,50.4,2,4
40000000,88.6,3,3
17000000,54.0,2,7
24721000,83.8,3,12
58903855,79.5,3,6
14714930,30.74,1,45
11078326,43.0,1,10
5500000,19.0,1,2
9790000,64.6,3,5
6850000,54.0,2,6
18500000,70.2,3,13
8991754,35.1,1,3
14300000,42.0,2,5
22200000,87.5,3,3
15950000,54.0,2,1
90000000,175.0,4,2
27900000,73.0,3,7
29176312,80.0,3,13
6000000,32.0,1,1
12900000,43.9,2,5
37776652,73.61,3,10
46460764,81.0,3,5
7500000,53.8,3,3
11927139,34.3,1,11
12817459,52.4,2,14
9149999,58.0,2,4
17387584,51.0,2,3
11250000,64.0,3,4
21847689,62.7,2,5
7300000,29.0,1,5
10700000,45.0,2,3
35000000,86.0,3,2
6790000,39.0,1,14
4650000,18.0,1,1
25255500,56.5,2,23
26000000,83.4,4,3
10700000,45.0,2,10
12950000,38.0,1,16
10300000,34.0,1,1
8200000,39.0,1,13
8200000,42.0,1,13
21951294,59.8,2,7
6800000,42.2,1,3
14000000,65.0,3,8
13439334,65.0,2,21
72087268,108.6,3,43
9100000,32.0,1,4
9150000,59.7,2,15
24900000,83.2,3,8
30358000,70.6,2,27
13500000,78.0,3,9
12200000,43.7,2,2
10800000,63.0,2,12
18279228,85.0,4,5
11500000,60.4,2,14
16400000,53.5,2,4
20390276,74.0,4,4
7829672,24.0,1,6
20064300,70.5,3,2
18500000,66.7,3,11
23000000,77.0,3,10
18000000,39.0,1,12
24070058,71.6,3,21
19327905,56.9,2,43
17500000,98.6,4,8
14800000,65.1,3,12
13400000,58.5,3,2
5900000,33.0,1,4
8500000,44.9,2,1
44999998,88.7,3,30
15300000,39.5,1,4
16215010,37.0,1,7
21200000,84.0,3,6
9306748,50.5,2,2
12000000,45.3,2,5
18294250,84.5,3,2
22900000,46.62,2,2
14990000,53.37,2,9
16500000,47.0,2,4
25500000,90.0,3,3
60000000,84.0,2,12
22200000,60.9,3,2
12600000,48.1,2,2
11272272,40.7,1,3
20500000,63.0,2,15
17185597,71.5,3,19
12000000,32.0,1,6
12400000,37.5,1,2
36500000,85.0,4,2
22500000,76.5,2,22
15500000,82.0,3,17
21000000,57.0,2,3
9000000,38.1,1,11
5850000,32.0,1,3
25900000,77.6,3,18
52800000,119.0,3,15
12416213,46.0,2,20
10700000,48.0,2,6
18373801,61.5,2,12
123000000,115.0,3,9
7871295,25.0,1,2
14900000,52.8,2,3
25000000,128.0,4,3
16800000,59.0,3,3
12527461,38.2,1,17
4500000,14.0,1,1
56000000,85.0,2,11
4500000,15.5,1,1
34851780,66.6,2,19
12766415,37.4,1,10
21750000,79.6,3,12
9300000,54.0,2,6
12500000,45.1,2,5
31900000,70.8,2,12
24000000,83.0,3,5
12988456,49.2,2,21
14300000,36.0,1,10
17000000,43.11,1,3
12000000,39.0,1,13
10200000,57.0,3,7
10700000,56.0,2,9
33350000,45.03,2,11
28871200,95.6,4,24
34816688,99.53,3,25
10283640,33.0,1,8
33414710,72.17,3,18
24990000,102.0,4,9
29869999,53.67,1,4
12000000,69.6,3,3
36000000,113.0,3,4
12800000,75.2,2,11
20500000,51.4,2,7
8600000,32.8,2,6
16697886,79.99,4,11
14850000,63.0,3,10
32160000,67.28,2,2
28000000,58.0,2,3
12600000,63.0,3,5
51600000,109.0,4,3
18500000,79.2,2,1
332582800,280.0,5,5
15500000,72.2,3,1
10300000,43.2,2,1
11292660,26.0,1,33
35000000,92.6,3,22
42000000,101.3,3,3
22708504,34.0,1,16
29500000,70.0,3,3
9937166,31.15,1,24
34000000,75.0,3,4
11207064,46.8,2,10
10484000,43.6,2,4
3500000,21.8,1,1
4950000,37.9,1,1
25887600,79.9,3,13
118000000,325.0,6,3
13100000,46.0,2,4
17500000,38.3,2,1
47360000,98.0,3,15
37400000,101.0,3,4
14500000,74.8,3,1
195000000,178.0,5,7
26200000,72.8,3,6
14490000,55.9,2,3
55000000,106.0,3,3
7700000,36.0,1,1
18950000,54.8,2,4
12800000,46.0,2,5
8851080,26.0,1,5
10700000,56.0,2,1
30000000,115.0,3,8
93000000,272.4,10,5
11750000,48.0,2,6
44997360,104.0,3,12
14368106,44.0,2,14
14700000,44.5,2,2
24500000,62.6,2,6
17110820,67.0,2,6
15000000,60.3,3,7
10500000,47.0,2,8
14493840,46.1,2,3
14990000,53.1,2,9
13500000,62.6,3,3
13500000,50.8,2,10
4750000,29.0,1,13
16266069,71.8,2,12
19400000,83.5,3,16
40000000,98.0,4,6
11844954,41.0,1,12
11855690,34.0,1,8
5850000,44.0,2,1
12066698,54.0,2,8
8450000,65.8,3,3
26136000,45.0,1,13
7220000,47.1,2,7
27760500,70.29,2,3
33340000,62.96,2,12
18650000,74.6,3,4
15500000,62.1,2,1
12588660,50.94,3,11
9150000,41.6,2,3
22000000,79.1,2,13
33334190,95.6,3,2
37942407,70.53,2,11
7250000,38.8,1,8
6000000,35.2,1,2
14796300,26.13,1,12
42550000,67.3,4,3
12400000,40.0,2,9
14600000,53.4,2,6
38500000,120.0,3,6
13700000,62.0,4,7
2350000,13.5,1,5
30000000,73.7,2,16
21400272,76.0,4,18
6881000,14.2,1,1
12300000,38.0,1,23
37000000,85.2,4,3
16800000,69.0,3,5
33500000,57.2,2,10
9227361,53.43,2,21
18700000,52.3,2,6
17000000,55.2,3,2
8450000,34.7,1,3
6500000,30.0,1,4
25000000,49.0,2,7
28937864,46.0,1,16
17990000,40.0,2,15
9700000,30.8,1,2
40490000,89.0,3,6
5500000,25.6,1,14
10500000,65.0,3,8
17950000,43.0,2,3
10941267,35.22,2,13
14738504,66.4,2,4
7900000,62.1,3,5
23718422,72.2,3,6
19591837,70.2,2,18
15500000,52.6,2,1
18999000,60.0,2,3
8300000,37.5,1,5
7500000,30.0,1,2
12500000,65.0,2,22
14900000,53.5,2,10
43500000,134.0,4,2
35990000,121.8,4,9
8899000,35.7,1,23
11700000,41.0,2,8
16019250,79.5,2,5
19300000,39.9,1,24
34087000,76.6,2,30
26200000,113.9,4,3
21500000,60.3,3,2
5650000,42.0,1,6
47000000,101.4,3,7
122500000,201.0,5,28
7800000,33.3,1,7
24000000,67.5,2,13
15665980,62.0,3,3
64870000,124.75,4,24
9600000,34.8,1,2
13500000,58.5,2,12
35000000,85.9,3,5
180000000,198.0,4,5
19340204,46.0,1,4
9900000,52.9,2,17
13100000,77.0,3,7
8000000,55.0,2,8
110000000,317.0,4,26
27333456,88.4,3,6
8700000,40.0,1,4
13000000,83.7,3,11
39999999,135.1,3,2
13430822,27.4,1,29
11500000,35.0,1,10
46914120,103.0,3,7
50000000,71.0,2,7
18500000,63.0,2,7
13700000,44.4,2,9
7500000,42.6,2,2
120719586,142.6,3,8
24800000,66.3,3,3
40900000,70.8,3,2
5400000,24.0,1,7
9282000,25.0,1,16
22795400,77.8,2,4
7660203,25.0,1,27
7857899,35.1,1,7
32884050,61.5,2,36
33539970,72.0,2,23
41200000,108.8,3,17
16800000,50.0,2,1
8600000,48.4,1,2
55900000,72.2,2,11
127195340,120.85,3,15
12900000,58.0,2,13
34580000,64.0,2,21
12700000,44.6,2,8
6800000,26.0,1,6
15400000,44.7,2,3
6500000,32.7,1,6
12500000,58.5,3,7
25363200,66.05,2,4
125000000,132.0,4,11
13900000,31.4,1,36
10275016,37.0,2,8
20922392,81.3,3,11
17400000,46.0,2,4
8300000,44.7,2,7
50000000,50.0,2,4
6100000,37.3,2,6
144491417,138.2,4,5
67822000,72.2,3,4
17000000,60.8,2,11
11950000,55.5,2,8
75000000,137.0,4,4
15900000,44.9,1,16
18529356,58.6,2,4
25735370,54.1,2,30
129506130,194.9,4,6
5450000,31.4,1,1
6650000,53.0,2,13
8800000,46.0,2,4
9800000,35.6,1,5
46500000,87.0,3,3
7400000,40.0,1,9
13312401,51.3,2,6
11500000,80.4,3,4
15700000,52.4,2,5
10000000,40.0,1,8
28000000,99.8,4,4
7900000,38.0,1,6
10596560,26.0,1,34
33500000,67.0,3,8
21780000,39.6,1,2
26000000,47.0,2,30
29000000,78.9,1,16
59000000,113.4,4,3
13200000,52.0,2,1
37150000,74.3,3,6
26990000,99.4,3,7
19999000,58.0,2,12
14500000,66.0,2,1
18000000,68.7,3,3
41900000,93.7,3,10
10700000,46.0,2,1
98032000,178.24,4,1
64900000,82.0,3,10
25000000,67.0,2,9
8470000,48.7,2,1
21635677,73.6,4,18
7321280,25.64,1,16
11500000,74.0,3,5
24000000,75.0,3,2
9800000,58.6,2,1
50414350,125.8,4,33
11490000,45.0,2,4
5150000,40.7,1,4
9200000,41.98,1,12
6085918,29.04,1,11
98002600,168.97,4,14
14650000,67.0,2,14
32308918,66.3,2,4
6350000,39.0,1,2
56300000,104.3,4,8
17779060,76.7,3,7
18000000,59.0,2,13
12400000,69.9,3,8
24900000,101.0,4,10
5600000,34.2,1,12
15000000,75.9,2,2
49476300,83.0,2,9
41440480,101.22,3,38
14940041,61.0,3,16
26900000,99.3,3,6
54000000,100.0,3,16
78000000,226.0,4,11
6100000,32.2,1,8
15600000,61.9,2,7
13900000,65.0,3,8
16330034,62.0,4,5
182400000,200.0,4,3
17479935,43.45,1,9
11635000,60.0,2,6
7120755,20.63,1,11
48196720,114.4,3,2
16530999,38.0,1,7
15150000,63.5,2,17
24477210,75.4,2,4
9700000,45.0,2,9
17500000,50.0,1,14
11100000,32.8,1,5
15850000,82.0,3,17
11200000,82.2,3,2
11042582,46.0,2,7
17850000,74.9,3,9
8650776,41.7,1,4
18700000,44.4,1,30
12933333,56.0,2,7
7200000,27.1,1,30
11097091,44.0,1,33
11300000,39.0,2,5
51000000,120.0,3,7
8800000,37.0,1,6
23201407,67.0,2,2
12821560,61.6,2,2
25350000,54.8,2,3
6900000,50.3,3,3
8900000,45.0,2,3
42299760,67.0,2,51
18000000,34.6,1,14
24506638,62.0,2,16
26900000,81.0,3,12
54000000,112.0,4,3
15500000,54.3,2,17
80000000,140.0,4,7
28000000,71.0,2,14
46890000,89.0,2,8
5905978,26.28,1,6
7800000,45.1,2,2
14845097,39.1,1,12
31000000,52.0,1,6
8800000,53.5,2,2
26500000,63.4,2,6
25500000,50.9,2,19
14857778,62.91,3,14
11500000,70.8,3,6
53500000,130.0,4,3
9900000,36.8,1,12
12301091,63.0,3,7
7400000,38.2,1,1
16957500,35.7,1,5
14500000,90.0,3,11
8850000,50.0,1,10
10834360,39.1,2,8
12000000,48.0,2,11
11000000,36.0,1,12
9800000,44.7,1,17
16500000,57.0,3,8
26365200,69.2,2,9
16700000,61.0,3,8
228575088,250.0,5,2
33000000,73.2,2,4
25000000,111.6,5,14
60000000,133.0,5,3
12977898,47.3,2,4
15409926,76.2,3,11
70950000,75.6,2,2
9000000,32.0,1,3
14850000,83.0,3,7
30076705,53.0,2,20
13755307,42.9,1,15
17293359,55.4,2,20
211643600,221.0,3,26
40000000,76.0,3,4
15304839,55.89,2,22
7600000,33.7,1,8
13196700,38.7,1,25
6500000,35.24,1,9
14229938,26.0,1,30
8000000,54.2,2,3
11200000,42.0,1,2
10416703,36.0,1,12
16750000,33.3,1,8
9490000,26.7,1,7
11700000,74.5,3,15
12400000,58.3,3,3
21000000,38.0,2,2
11650000,60.0,3,9
18000000,59.8,1,5
12550000,66.2,2,11
7069552,22.4,1,14
33900000,93.0,3,13
42000000,84.0,2,9
18900000,56.3,2,7
20500000,75.0,3,12
12027750,37.5,1,13
11700000,32.1,1,3
16000000,44.5,2,5
23821425,67.5,3,9
50388747,84.79,3,10
6000000,29.6,1,6
8400000,37.0,1,15
16631274,39.2,1,11
7693800,35.6,1,6
7350000,33.1,1,5
16000000,84.0,3,4
21900000,40.0,1,4
10500000,39.5,1,20
90000000,107.0,4,6
24700000,85.3,3,2
20200000,63.8,4,2
10903007,44.0,2,2
13000000,60.0,3,4
6200000,27.1,1,4
18950000,43.4,1,19
7402835,24.1,1,19
16500000,75.8,3,7
60857100,122.0,3,6
13717461,39.0,2,14
16000000,37.3,1,4
29318000,68.5,3,26
8474818,25.0,1,12
42000000,84.5,2,6
8450000,42.0,1,5
17890100,29.0,1,11
32617700,74.3,2,20
9610000,19.2,1,2
11647968,22.8,1,40
16500000,73.0,3,12
15800000,41.6,1,11
42745600,66.79,3,13
13000000,51.1,2,2
8595563,33.3,1,6
28336340,81.1,2,9
12308758,58.2,3,5
51500000,100.0,3,14
21500000,54.8,1,2
44000000,101.0,4,21
5150000,18.9,1,1
12000000,44.6,2,3
8650000,42.5,2,3
9699000,33.0,1,4
90000000,147.0,3,11
16500000,65.0,3,6
4950000,20.0,1,3
11500000,59.7,3,8
7572344,19.0,1,9
11500000,65.3,3,4
17614852,51.0,2,9
45000000,111.0,3,11
14500000,55.3,2,4
20085960,70.8,3,2
12100000,54.0,2,4
11751602,27.0,1,18
12897901,49.1,2,4
8100000,56.5,3,1
20000000,49.0,2,1
16999000,77.0,3,3
31153266,74.0,3,18
14000000,76.2,3,5
5700000,24.8,1,5
14999000,53.0,2,8
13500000,38.0,1,9
14050000,63.0,4,2
6700000,34.5,1,6
25000000,81.5,3,6
12950000,57.2,3,1
15999000,53.7,2,6
10250000,43.0,2,5
35900000,190.0,5,2
50073401,103.1,3,8
19000000,72.4,3,9
85000000,211.0,5,3
13200000,52.2,2,6
13800000,63.0,4,5
6400000,45.4,2,10
11321950,61.7,2,9
39000000,67.0,2,8
25900000,64.0,3,9
10990000,45.0,2,5
12386664,77.32,3,2
9800000,40.0,2,6
13734028,60.0,3,6
13500000,63.2,3,5
33031864,67.0,2,21
10100000,58.8,2,11
7500000,37.0,1,9
16000000,52.1,2,1
17200000,74.4,3,10
18500000,83.1,3,1
13990000,56.0,2,1
2300000,16.5,1,1
15793410,49.0,2,7
111132502,263.7,6,17
23200000,37.4,1,12
14300000,47.2,2,2
9450000,48.0,1,8
25950000,48.0,1,15
12600000,83.0,3,3
15399300,55.9,2,23
39357407,101.8,4,3
18107868,73.2,4,3
13200000,51.1,2,13
65000000,94.5,3,5
13450000,65.2,2,17
14869213,42.0,2,11
18761820,43.4,1,37
10000000,41.93,1,3
42000000,111.6,5,1
7999999,41.0,1,2
18500000,33.0,1,3
9000000,55.0,2,8
11000000,64.0,2,12
12700000,37.9,2,11
16900000,52.0,2,6
13900000,48.0,2,3
12500000,54.0,3,2
16599999,40.0,2,5
14000000,50.0,3,5
8500000,33.0,1,10
13500000,44.4,2,9
47000000,91.0,3,7
11344450,42.7,1,28
21200000,57.0,3,4
16098426,62.0,3,3
16120257,42.0,1,14
70000000,199.0,4,24
24810085,103.2,3,3
10100000,45.4,2,1
141893000,136.0,3,5
9800000,38.0,1,15
17712232,65.0,2,15
59450000,110.0,4,3
7100000,34.4,1,14
12165700,33.7,1,25
12500000,58.0,2,22
39700000,88.0,3,3
79890000,140.0,4,7
8700000,30.2,1,6
13000000,44.0,2,2
11700000,34.4,1,4
83000000,177.4,4,8
11400000,38.2,1,6
45000000,98.0,3,9
9500000,52.1,2,5
86663905,258.96,3,9
7500000,39.9,1,13
18990000,52.0,2,17
8200000,43.0,1,10
15313536,42.2,1,45
13100000,43.5,2,13
11238420,35.14,2,23
5700000,35.1,2,5
9000000,52.0,2,3
9300000,32.0,1,4
10650000,45.0,2,3
22937100,76.0,3,14
9500000,60.0,3,21
33500000,68.0,3,30
17280000,97.8,4,3
22500000,84.0,3,16
9700000,46.0,2,10
13500000,51.6,2,10
64800000,147.6,5,6
7200000,34.3,1,14
13750252,61.03,3,3
21500000,43.0,1,20
16000000,74.7,3,6
13051291,38.05,1,24
13479864,33.5,1,6
15200000,47.3,2,11
12500000,62.5,2,2
9900000,45.0,2,4
14500000,80.0,3,17
5400000,35.7,1,3
9590000,32.0,1,5
24900000,56.0,2,16
11200000,35.0,1,12
60800000,65.0,3,12
28773996,82.97,3,2
34000000,86.2,3,21
14650000,36.6,1,2
12085804,40.0,2,4
32500000,74.1,3,2
27000000,99.0,3,11
35411680,75.0,2,24
13700000,54.2,2,3
56500000,104.7,4,4
17200000,68.0,2,16
28900000,48.5,2,5
9690000,47.0,2,5
47861100,128.4,3,8
13661725,83.05,3,14
16200000,68.0,3,4
9200000,51.0,2,17
302348000,303.0,1,6
13900000,52.0,2,13
126500000,143.0,4,21
25900000,42.0,2,28
8837787,28.4,1,24
27800000,82.0,3,4
26821913,44.9,1,4
12700000,33.0,1,2
12466586,57.87,2,3
14900000,75.0,3,14
11500000,43.0,2,5
15500000,52.4,2,10
15450000,73.0,3,3
19132378,26.86,1,9
22500000,59.8,2,7
1950000,10.4,1,1
5506658,13.7,1,4
9500000,37.3,1,4
13500000,47.0,2,11
11990000,45.0,2,3
25900000,65.0,2,3
5250000,26.5,1,7
13500000,74.3,3,14
14400000,65.5,2,14
167000000,478.1,6,1
114773462,147.29,3,25
19500000,108.0,1,17
8990000,37.0,1,6
5500000,25.8,1,2
23450000,72.0,3,3
17829065,65.0,3,13
28000000,72.0,2,3
14500000,42.0,2,2
12300000,38.8,1,9
11900000,43.2,2,3
8700000,56.0,2,1
18500000,80.0,3,20
9200000,36.0,1,4
69000000,137.0,3,10
18204404,37.0,2,14
7799000,32.6,1,2
13990000,64.5,2,5
10950000,58.2,3,9
14200000,63.0,3,11
13300000,38.8,2,3
127000000,127.0,3,2
7000000,44.6,2,8
4445183,28.0,1,1
11500000,69.4,3,15
7800000,36.6,1,2
18322471,73.0,4,6
23500000,63.8,3,2
45300000,106.1,2,13
99000000,400.0,5,2
15500000,64.5,3,9
6850000,31.4,1,2
14954900,46.3,2,2
15950000,46.0,2,2
34958000,49.94,1,13
9000000,44.0,2,3
215000000,239.0,1,10
198000000,176.4,5,8
15000000,52.3,2,12
10500000,41.0,1,16
146850000,163.4,4,11
8577546,24.2,1,15
11100000,24.0,1,5
58000000,165.0,4,4
15490000,82.5,3,15
34900000,103.6,3,19
6267699,51.4,2,1
14991870,32.6,1,23
38000000,108.6,3,21
12500000,43.3,2,4
6599000,37.1,1,8
16526260,38.0,1,9
17000000,54.1,3,3
22500000,154.0,6,4
21000000,44.0,2,3
22817200,56.0,2,40
21148375,62.5,2,18
17500000,58.5,3,20
12600000,42.3,1,20
11500000,38.9,1,7
17250000,55.0,2,15
41055836,68.3,2,10
11900000,74.0,2,19
12100000,45.3,2,5
22300000,76.0,3,2
46367100,118.89,5,22
13000000,67.9,2,16
17000000,56.0,2,12
36714836,77.66,3,8
39363100,106.1,4,54
19000000,61.0,2,17
29500000,70.0,2,7
23309110,41.0,1,5
36200619,91.0,3,12
65251380,120.39,3,35
4500000,34.9,1,17
16936017,38.54,1,20
16900000,72.0,3,4
10300000,28.2,1,2
16366800,59.0,2,9
14499999,36.63,1,8
8133892,28.4,1,6
14800000,39.0,2,4
13000000,69.7,2,19
8900000,38.8,1,1
26133670,43.9,1,2
31750000,108.5,3,13
15800000,48.0,2,1
9750000,77.5,3,16
9400000,44.5,2,5
72537328,113.0,3,34
39500000,93.5,3,13
16000000,43.3,1,11
19038146,58.8,2,17
18300000,72.1,3,5
16000000,54.3,1,30
27000000,79.0,3,21
20905600,64.0,2,8
8990000,46.5,1,2
7731640,37.5,1,4
5800000,43.0,1,14
47010897,131.65,4,22
12150000,87.2,2,15
7488128,26.0,1,2
22383970,91.7,1,7
9916251,31.81,1,11
9300000,35.8,1,6
6500000,54.1,3,8
8000000,49.0,2,9
22000000,109.0,4,5
48280000,94.0,3,20
50980000,95.9,4,6
15000000,65.0,3,7
9200000,60.2,2,25
36421052,53.7,1,6
17950000,74.0,3,2
21600000,62.6,3,6
16990000,56.0,2,16
19071831,65.7,2,4
14950000,67.3,3,2
17500000,51.6,2,1
16800000,76.8,3,3
8200000,47.0,2,20
26500000,208.8,5,1
12200000,41.4,2,4
21238821,44.61,2,20
48000000,90.1,2,4
16142400,48.0,2,19
10900000,23.0,1,2
26000000,62.5,2,17
24800000,96.0,3,11
8500000,23.0,1,10
6100000,29.1,1,1
67000000,57.7,1,6
14300000,35.0,1,3
18000000,73.8,3,13
13000000,45.0,2,1
26262500,104.89,3,12
22600108,62.92,2,6
13000000,44.0,2,9
14855205,40.1,1,2
11400000,59.0,3,5
10077203,62.1,3,2
31000000,114.0,3,2
12500000,46.6,2,5
17300000,30.0,1,7
8990000,40.0,1,1
21996122,62.9,2,3
17450000,77.5,2,3
12000000,45.0,1,5
13650000,59.0,3,9
16196055,37.46,1,6
14231515,62.0,4,9
10570998,37.0,1,5
7600000,28.3,1,2
5830890,38.25,2,1
7600000,42.0,2,20
8000000,39.0,1,7
20100000,40.0,1,14
16500000,69.4,2,18
11300000,54.3,2,2
6620000,53.4,2,5
7500000,56.0,2,19
24800000,106.3,3,4
7450000,52.9,2,2
13750000,64.0,3,9
120000000,140.2,3,11
14500000,77.0,3,14
7100000,36.5,1,3
8990000,54.15,2,6
12000000,43.6,2,9
13900000,34.0,1,1
21600000,64.5,2,5
22000000,89.2,3,5
6715416,30.8,1,3
6700000,18.0,1,3
7200000,35.5,1,9
17000000,74.0,3,4
7350000,32.0,1,1
10490000,41.5,1,5
14700000,60.0,3,10
5500000,32.0,1,8
13800000,52.0,2,13
4250000,24.1,1,16
15700000,61.4,2,17
12900000,46.6,2,9
67000000,93.2,3,15
25250000,56.5,2,14
27266580,87.9,3,2
7012123,35.29,1,12
7899810,24.61,1,12
26000000,50.2,2,14
17026829,80.9,3,3
13861785,53.8,2,5
13330801,51.0,2,12
22209330,81.0,3,15
31900000,85.0,3,7
11500000,43.9,2,3
101730012,135.93,1,11
14800000,60.0,3,7
10900000,32.9,1,1
11168000,34.9,1,17
12884149,49.2,2,17
10900000,38.0,2,6
6250000,29.0,1,5
58000000,111.2,4,4
15073970,72.9,3,4
20900000,80.4,3,5
10500000,72.7,2,12
8488417,24.0,1,10
13199000,80.0,3,8
13500000,75.0,3,10
11910000,39.7,1,8
5400000,43.8,2,1
8400000,56.4,2,2
12700000,60.0,3,3
5000000,24.0,1,1
14000000,51.6,3,2
23000000,63.0,2,4
13626141,61.7,3,13
8000000,34.3,1,2
9279642,47.1,2,16
7616446,24.0,1,10
5200000,17.76,1,1
8950000,57.07,2,4
6950000,41.7,1,18
27328986,62.7,2,4
99000000,101.0,2,6
17300000,36.4,1,11
14000000,54.0,2,14
11000000,58.0,2,4
9500000,41.0,1,12
12750000,46.0,2,4
16797990,47.0,1,37
13900000,38.2,2,7
9500000,35.0,1,2
52000000,94.0,3,11
14120000,64.7,3,10
32000000,76.5,3,2
7950000,32.0,1,15
12031999,41.4,1,8
50000000,52.1,2,4
8915000,59.02,2,3
29731200,39.1,1,9
11235385,25.4,1,22
16650000,72.0,3,1
16000000,54.0,2,8
57446120,129.4,3,14
24000000,70.0,2,2
37050840,60.6,1,9
17900000,34.0,1,4
10800000,37.5,1,1
12000000,33.3,1,20
109000000,143.4,4,6
7400000,32.1,1,2
20500000,72.3,3,1
9850000,64.1,3,1
14030862,53.2,3,13
14150000,51.0,3,7
33630000,105.0,4,5
22250000,71.1,3,6
9000000,38.6,1,2
7861174,28.0,1,13
28550000,46.6,1,5
27085476,53.88,2,23
16600000,72.0,3,1
5700000,41.4,2,5
12500000,56.0,2,17
13000000,80.9,3,18
13500000,51.6,2,15
13532000,59.0,2,11
18500000,84.6,3,9
13914211,35.0,1,25
99990000,152.0,4,3
23800000,61.0,2,3
23243173,97.1,4,24
8900000,39.1,1,2
16980000,57.0,2,2
6900000,38.7,1,17
4399000,18.0,1,1
18500000,40.4,1,6
17437225,86.2,3,18
10697649,35.0,2,2
6899000,34.0,1,22
20000000,56.9,2,4
15018770,59.8,3,7
12749000,46.9,2,12
11990000,38.0,2,1
14342952,51.1,2,10
31000000,61.46,2,3
38000000,41.0,1,24
10500000,33.2,1,15
17000000,105.0,3,14
22300000,74.3,3,9
15651403,56.0,2,21
15783609,39.6,1,9
15950000,51.0,2,4
11400000,61.9,2,16
6400000,19.7,1,10
12900000,52.0,2,12
132600000,195.0,4,26
17699200,74.0,3,12
11455640,25.0,1,37
26247000,67.3,2,10
22445308,51.59,1,9
8000000,42.3,2,4
12260045,69.71,4,15
5200000,17.0,1,1
24450000,65.3,2,17
12699750,41.3,1,10
72000000,235.0,4,17
9899828,36.0,1,5
8333534,23.0,1,14
12000000,54.0,3,4
